chr	start	end	gene_name	gene_tss	strand	distance	score	label
chr6	28488515	28489793	TRIM27	28923988	-	434837	0.0172416977581116	0
chr6	28709895	28711640	TRIM27	28923988	-	213224	-0.021639867369258	0
chr6	28719322	28721151	TRIM27	28923988	-	203755	0.0149244327402895	0
chr6	28735040	28735886	ZSCAN16-AS1	28137292	-	598147	0.0282715396032833	0
chr6	28742515	28743762	HIST1H2BN	27837760	+	904477	0.0197404800413534	0
chr6	28742515	28743762	TRIM27	28923988	-	180853	-0.019491214650709	0
chr6	28757458	28758642	TRIM27	28923988	-	165941	0.0029000063388291	0
chr6	28802278	28802954	ZSCAN16-AS1	28137292	-	665300	0.0152322673995813	0
chr6	28816462	28816962	TRIM27	28923988	-	107279	0.0227249574508834	0
chr6	28940228	28941924	TRIM27	28923988	-	17085	0.0135400505625427	0
chr6	28940228	28941924	ZSCAN16-AS1	28137292	-	803760	0.0093841479090419	0
chr6	28952931	28954168	TRIM27	28923988	-	29558	-0.0055951327650883	0
chr6	28980674	28981495	TRIM27	28923988	-	57093	-0.122580667204253	1
chr6	29847982	29848482	MRPS18B	30617709	+	769476	-0.0379161503299484	0
chr6	29847982	29848482	TUBB	30720201	+	871968	-0.04617164347119	0
chr6	29964759	29965704	TUBB	30720201	+	754969	0.0206858245932742	0
chr6	29965822	29966442	ABCF1	30571376	+	605260	-0.016247761742062	0
chr6	29965822	29966442	C6orf136	30647039	+	680906	0.0013277996474667	0
chr6	29965822	29966442	FLOT1	30742732	-	776719	-0.0013721948185838	0
chr6	29965822	29966442	GNL1	30557173	-	591462	-0.0138657947388522	0
chr6	29965822	29966442	HCG18	30327149	-	361024	-0.0011427655806873	0
chr6	29965822	29966442	MRPS18B	30617709	+	651576	0.0040195231680857	0
chr6	29965822	29966442	PPP1R11	30066709	+	101022	-0.0163996549083111	0
chr6	29965822	29966442	PRR3	30556886	+	590576	-0.0021324670975765	0
chr6	29965822	29966442	TUBB	30720201	+	754068	-0.0059581498533796	0
chr6	29965822	29966442	ZNRD1	30058899	+	95107	-0.0233324324883223	0
chr6	29967423	29967923	GNL1	30557173	-	589921	-0.0176339195470073	0
chr6	30097832	30098332	ABCF1	30571376	+	473310	-0.0863458180051365	0
chr6	30097832	30098332	FLOT1	30742732	-	644769	-0.0155949490297918	0
chr6	30097832	30098332	PPP1R11	30066709	+	30928	-0.0314450392921362	0
chr6	30357521	30358021	FLOT1	30742732	-	385080	-0.014590294966685	0
chr6	30357521	30358021	GNL1	30557173	-	199823	-0.0306869500494805	0
chr6	30357521	30358021	TUBB	30720201	+	362429	-0.009229134212594	0
chr6	30496544	30497044	ABCF1	30571376	+	74598	-0.0084092378052108	0
chr6	30496544	30497044	FLOT1	30742732	-	246057	0.0052583569965303	0
chr6	30496544	30497044	GNL1	30557173	-	60800	-0.0006270081305866	0
chr6	30496544	30497044	MRPS18B	30617709	+	120914	-0.0127045351208325	0
chr6	30496544	30497044	PPP1R11	30066709	+	429640	0.018316569864846	0
chr6	30496544	30497044	TUBB	30720201	+	223406	-0.0293065184099001	0
chr6	30496544	30497044	ZNRD1	30058899	+	435555	-0.0319692538589087	0
chr6	30508916	30509644	ABCF1	30571376	+	62112	-0.0372407418264585	0
chr6	30508916	30509644	FLOT1	30742732	-	233571	0.0110045125633704	0
chr6	30508916	30509644	GNL1	30557173	-	48314	-0.0105256246109625	0
chr6	30508916	30509644	MRPS18B	30617709	+	108428	-0.0025908577316301	0
chr6	30508916	30509644	PPP1R11	30066709	+	442126	0.0031552009359905	0
chr6	30508916	30509644	TUBB	30720201	+	210920	-0.0194367955856802	0
chr6	30508916	30509644	ZNRD1	30058899	+	448041	-0.0144106188127133	0
chr6	30793712	30794212	CLIC1	31739762	-	942602	-0.0210352007857817	0
chr6	30793712	30794212	GPANK1	31666282	-	871900	0.0171781759268466	0
chr6	30793712	30794212	MRPS18B	30617709	+	176254	-0.011199828715353	0
chr6	30793712	30794212	TUBB	30720201	+	73762	0.012134609443418	0
chr6	30837738	30838238	ABCF1	30571376	+	266596	-0.0715832003119506	0
chr6	30837738	30838238	C6orf48	31834608	+	996926	0.0877240545059945	0
chr6	30837738	30838238	MRPS18B	30617709	+	220280	-0.0163894982100978	0
chr6	30837738	30838238	TUBB	30720201	+	117788	0.0200862647075082	0
chr6	31490359	31490859	BAG6	31652704	-	162091	0.0235043486600954	0
chr6	31490359	31490859	C6orf48	31834608	+	344305	0.0912437830648842	0
chr6	31490359	31490859	CSNK2B	31665236	+	175270	-0.006327207252479	0
chr6	31490359	31490859	DDX39B	31542447	-	51866	0.0248872728563179	0
chr6	31490359	31490859	LSM2	31806983	-	316375	-0.0468465612912263	0
chr6	31490359	31490859	MRPS18B	30617709	+	872901	-0.0089983203829736	0
chr6	31490359	31490859	NELFE	31959109	-	468478	-0.0223985465832195	0
chr6	31490359	31490859	NEU1	31862905	-	372323	0.0192724860201188	0
chr6	31490359	31490859	PBX2	32190185	-	699577	-0.0078428805559211	0
chr6	31490359	31490859	TUBB	30720201	+	770409	-0.037129500877262	0
chr6	31560232	31560732	LSM2	31806983	-	246502	-0.0418866005150299	0
chr6	31560232	31560732	RNF5	32178354	+	617902	-0.0263459640086826	0
chr6	31563022	31563769	AGPAT1	32178095	-	612744	0.0319723588963601	0
chr6	31563022	31563769	C6orf48	31834608	+	271519	0.112444240471356	0
chr6	31563022	31563769	FLOT1	30742732	-	820544	-0.0039138861363522	0
chr6	31563022	31563769	MRPS18B	30617709	+	945687	-0.0160772958128945	0
chr6	31563022	31563769	NELFE	31959109	-	395692	0.0245053294374336	0
chr6	31563022	31563769	TUBB	30720201	+	843195	-0.0406396306590026	0
chr6	31567576	31568076	ABCF1	30571376	+	996434	-0.0060008422184675	0
chr6	31567576	31568076	CSNK2B	31665236	+	98053	-0.0021429162602222	0
chr6	31567576	31568076	MRPS18B	30617709	+	950118	0.024969208182122	0
chr6	31567576	31568076	TUBB	30720201	+	847626	-0.01671861361621	0
chr6	31821167	31822455	AGPAT1	32178095	-	354328	0.0248987525095576	0
chr6	31821167	31822455	ATF6B	32128252	-	306429	0.0241419731811272	0
chr6	31821167	31822455	BAG6	31652704	-	169111	0.0142777111057064	0
chr6	31821167	31822455	C6orf48	31834608	+	13103	0.103393863266009	0
chr6	31821167	31822455	CLIC1	31739762	-	85247	-0.0044739656057107	0
chr6	31821167	31822455	CSNK2B	31665236	+	155932	0.0077656569280595	0
chr6	31821167	31822455	DDX39B	31542447	-	279336	-0.0134002934095857	0
chr6	31821167	31822455	FKBPL	32130290	-	308479	-0.005932445014157	0
chr6	31821167	31822455	GPANK1	31666282	-	155949	-0.0001842400172685	0
chr6	31821167	31822455	LSM2	31806983	-	14827	-0.021159510367837	0
chr6	31821167	31822455	NELFE	31959109	-	137276	-0.0026282454975824	0
chr6	31821167	31822455	NEU1	31862905	-	41121	0.016306150265436	0
chr6	31821167	31822455	NFKBIL1	31546870	+	274236	0.0283657926210457	0
chr6	31821167	31822455	PRRC2A	31620720	+	201139	0.0002807134309046	0
chr6	31821167	31822455	RNF5	32178354	+	356573	0.0039989021786608	0
chr6	31821167	31822455	SLC44A4	31879045	-	57235	0.0112720203366397	0
chr6	31821167	31822455	VARS	31795952	+	25876	-0.0066729556721578	0
chr6	32131463	32131963	AGPAT1	32178095	-	44426	-0.0185153381442463	0
chr6	32131463	32131963	BAG6	31652704	-	479013	0.0035074575116655	0
chr6	32131463	32131963	BRD2	32968660	+	839174	0.0129585232128142	0
chr6	32131463	32131963	C6orf47	31660771	-	470941	0.0232421479632554	0
chr6	32131463	32131963	C6orf48	31834608	+	296799	0.033499697961964	0
chr6	32131463	32131963	CLIC1	31739762	-	395149	-0.0062404259599204	0
chr6	32131463	32131963	CSNK2B	31665236	+	465834	-0.014890311526072	0
chr6	32131463	32131963	FKBPL	32130290	-	1423	-0.094005047691278	1
chr6	32131463	32131963	GPANK1	31666282	-	465851	-0.0046340946157883	0
chr6	32131463	32131963	LSM2	31806983	-	324729	-0.0308702159585684	0
chr6	32131463	32131963	NEU1	31862905	-	268781	-0.0040639800265005	0
chr6	32131463	32131963	PBX2	32190185	-	58473	-0.0242664580181692	0
chr6	32131463	32131963	RNF5	32178354	+	46671	-0.0244237953115397	0
chr6	32131463	32131963	VARS	31795952	+	335778	-0.0054101400491913	0
chr6	32413542	32414042	ATF6B	32128252	-	285552	0.0032550741218608	0
chr6	32413542	32414042	BAG6	31652704	-	761092	-0.0114377104746263	0
chr6	32413542	32414042	C6orf48	31834608	+	578878	0.111614563869962	0
chr6	32413542	32414042	CLIC1	31739762	-	677228	-0.0177917402411261	0
chr6	32413542	32414042	CSNK2B	31665236	+	747913	-0.0095654310207942	0
chr6	32413542	32414042	DAXX	33329285	-	909224	-0.0143702359604511	0
chr6	32413542	32414042	LSM2	31806983	-	606808	-0.0189864117387537	0
chr6	32413542	32414042	NELFE	31959109	-	454705	0.0154490657001567	0
chr6	32413542	32414042	PFDN6	33289302	+	875804	-0.0299738727544431	0
chr6	32413542	32414042	RPS18	33272010	+	858282	0.0693108809274314	0
chr6	32413542	32414042	SLC44A4	31879045	-	534746	0.0241095392366617	0
chr6	32413542	32414042	WDR46	33289526	-	875735	-0.0061916929861844	0
chr6	33380405	33381121	CUTA	33418316	-	37525	-0.0578817892821607	0
chr6	33839979	33840870	CUTA	33418316	-	422136	0.0037297213356377	0
chr6	33839979	33840870	HMGA1	34236873	+	396375	-0.0004322186938737	0
chr6	33839979	33840870	RPS10	34426124	-	585701	0.0030018072261379	0
chr6	33839979	33840870	SNRPC	34757406	+	916669	-0.0042640448272923	0
chr6	33841109	33841609	CUTA	33418316	-	423071	-0.0080459496386569	0
chr6	33841109	33841609	HMGA1	34236873	+	395440	0.0162216266595256	0
chr6	33841109	33841609	NUDT3	34392673	-	551321	-0.026277950348451	0
chr6	33841109	33841609	RING1	33208495	+	632851	0.0145947660195314	0
chr6	33841109	33841609	RPS10	34426124	-	584766	0.03404469471525	0
chr6	33841109	33841609	RPS18	33272010	+	569285	0.0355544127766023	0
chr6	33841109	33841609	SNRPC	34757406	+	915734	-0.0358637560113346	0
chr6	33841109	33841609	UQCC2	33711726	-	129608	-0.0133757043492765	0
chr6	33841109	33841609	WDR46	33289526	-	551832	-0.0017198230251453	0
chr6	33843568	33844068	SNRPC	34757406	+	913275	-0.0243480557266389	0
chr6	33989993	33990493	HMGA1	34236873	+	246556	0.0230870874763731	0
chr6	33989993	33990493	RPS18	33272010	+	718169	0.0516464642559567	0
chr6	33989993	33990493	SNRPC	34757406	+	766850	-0.0315074855698688	0
chr6	33989993	33990493	UQCC2	33711726	-	278492	-0.0306719893912916	0
chr6	33989993	33990493	WDR46	33289526	-	700716	-0.0418037635175244	0
chr6	34200575	34201075	CUTA	33418316	-	782537	0.0504692637395803	0
chr6	34200575	34201075	HMGA1	34236873	+	35974	0.0092129999324139	0
chr6	34200575	34201075	RPS10	34426124	-	225300	0.0278857202674605	0
chr6	34200575	34201075	RPS18	33272010	+	928751	0.0531827358969552	0
chr6	34200575	34201075	SNRPC	34757406	+	556268	-0.0084651933715372	0
chr6	34223553	34224454	HMGA1	34236873	+	12796	-0.109032042011457	1
chr6	34223553	34224454	RPS10	34426124	-	202122	0.0302965811249414	0
chr6	34273202	34273702	CUTA	33418316	-	855164	0.0389391363482867	0
chr6	34273202	34273702	PFDN6	33289302	+	983856	-0.0030121213380691	0
chr6	34273202	34273702	SNRPC	34757406	+	483641	-0.0104387366649447	0
chr6	34276812	34277752	CUTA	33418316	-	858994	0.009542818418976	0
chr6	34276812	34277752	HMGA1	34236873	+	40483	0.0264898800100644	0
chr6	34276812	34277752	NUDT3	34392673	-	115398	-0.0252339083956767	0
chr6	34276812	34277752	PFDN6	33289302	+	987686	-0.0084280960785363	0
chr6	34276812	34277752	RPS10	34426124	-	148843	0.0610044957978071	0
chr6	34276812	34277752	SNRPC	34757406	+	479811	-0.0156456913491514	0
chr6	34276812	34277752	TAF11	34888088	-	610789	0.0135918509214501	0
chr6	34276812	34277752	TAPBP	33314386	-	962895	0.0233345941920249	0
chr6	34560476	34561298	HMGA1	34236873	+	324088	-0.0007472929211232	0
chr6	34560476	34561298	RPL10A	35468408	+	907513	0.0314422259922282	0
chr6	34560476	34561298	RPS10	34426124	-	134762	0.0023419284327197	0
chr6	34560476	34561298	SNRPC	34757406	+	196206	-0.0246125830839671	0
chr6	34560476	34561298	UQCC2	33711726	-	849136	-0.0218069616957716	0
chr6	35731272	35732819	KCTD20	36442767	+	710721	0.0554786364719326	0
chr6	35731272	35732819	SNRPC	34757406	+	974952	-0.0182977191313467	0
chr6	35731272	35732819	SRPK1	35921341	-	189135	-0.0009426865455518	0
chr6	35731272	35732819	SRSF3	36594353	+	862267	-0.0202406677757798	0
chr6	35731272	35732819	TAF11	34888088	-	843974	0.0124735779877767	0
chr6	36116393	36117370	C6orf89	36871870	+	768982	0.0323842748850332	0
chr6	36116393	36117370	MTCH1	36986297	-	869670	-0.0475142044394452	0
chr6	36116393	36117370	PPIL1	36875023	-	758143	-0.0160482183103415	0
chr6	36116393	36117370	RPL10A	35468408	+	648481	0.0566797517203155	0
chr6	36118491	36118991	PPIL1	36875023	-	756283	-0.0117507153435026	0
chr6	36118491	36118991	RPL10A	35468408	+	650341	0.0452347893491998	0
chr6	36118491	36118991	SRPK1	35921341	-	197561	-0.0340698924796293	0
chr6	36123766	36124266	RPL10A	35468408	+	655616	0.0517126681622377	0
chr6	36123766	36124266	SRSF3	36594353	+	470296	0.0171759064015189	0
chr6	36347632	36348132	RPL10A	35468408	+	879482	0.0416589600694222	0
chr6	36848568	36849553	C6orf89	36871870	+	36803	-0.0070893920790315	0
chr6	36848568	36849553	KCTD20	36442767	+	406294	0.0106854090073269	0
chr6	36848568	36849553	PPIL1	36875023	-	25964	-0.018968147153676	0
chr6	36848568	36849553	SRPK1	35921341	-	927880	-0.0197283861057202	0
chr6	37038218	37039096	KCTD20	36442767	+	595891	0.020486310705855	0
chr6	37038218	37039096	PPIL1	36875023	-	163633	-0.0279343156716357	0
chr6	37048457	37049581	MTCH1	36986297	-	62468	-0.0145045678245257	0
chr6	37050156	37051053	MTCH1	36986297	-	64053	-0.0102917247609485	0
chr6	37050156	37051053	PIM1	37170203	+	119541	-0.149941208845676	1
chr6	37050156	37051053	SRSF3	36594353	+	456292	-0.033285146374915	0
chr6	37057991	37058491	CCDC167	37499921	-	441683	0.011949485740387	0
chr6	37057991	37058491	SRSF3	36594353	+	463929	-0.061921402129572	0
chr6	37059214	37060038	CCDC167	37499921	-	440298	-0.0031785323119009	0
chr6	37059214	37060038	KCTD20	36442767	+	616860	0.0284066459620091	0
chr6	37059214	37060038	MTCH1	36986297	-	73075	-0.0121029440476172	0
chr6	37059214	37060038	PIM1	37170203	+	110519	0.0365258595149631	0
chr6	37059214	37060038	RNF8	37353972	+	294345	-0.0238197481738618	0
chr6	37059214	37060038	SRSF3	36594353	+	465314	-0.0209282495587865	0
chr6	37062421	37062921	MTCH1	36986297	-	76120	-0.0133783448723436	0
chr6	37103245	37103745	PIM1	37170203	+	66650	-0.0014489370736251	0
chr6	37109489	37110223	PIM1	37170203	+	60289	-0.166619503305204	1
chr6	37111922	37112422	MTCH1	36986297	-	125621	-0.0486393979357469	0
chr6	37128442	37129240	SRSF3	36594353	+	534529	0.0313749270462573	0
chr6	37155272	37155772	PIM1	37170203	+	14623	0.0232663968778779	0
chr6	37155272	37155772	PPIL1	36875023	-	280498	-0.0146559334693327	0
chr6	37155272	37155772	SRSF3	36594353	+	561210	-0.0697217872179928	0
chr6	37175665	37178356	MTCH1	36986297	-	190459	-0.0055539073785561	0
chr6	37175665	37178356	PIM1	37170203	+	6865	-0.0286705506569724	0
chr6	37187145	37187645	CCDC167	37499921	-	312529	0.0088737714104152	0
chr6	37187145	37187645	PIM1	37170203	+	17250	-0.0268450936050594	0
chr6	37187145	37187645	SRSF3	36594353	+	593083	-0.0072611850572038	0
chr6	37191700	37192200	C6orf89	36871870	+	306087	0.0050296248798005	0
chr6	37191700	37192200	MTCH1	36986297	-	205399	-0.0260802571452966	0
chr6	37191700	37192200	PIM1	37170203	+	21805	0.0475324817215768	0
chr6	37191700	37192200	PPIL1	36875023	-	316926	-0.0232868741087093	0
chr6	37191700	37192200	RNF8	37353972	+	162021	0.0104906103460618	0
chr6	37191700	37192200	SRSF3	36594353	+	597638	-0.0242052486234903	0
chr6	37205013	37206166	C6orf89	36871870	+	319726	-0.0007200496932866	0
chr6	37205013	37206166	CCDC167	37499921	-	294335	0.0013783729938117	0
chr6	37205013	37206166	KCTD20	36442767	+	762823	0.0275156309861799	0
chr6	37205013	37206166	MTCH1	36986297	-	219038	-0.0112574627431148	0
chr6	37205013	37206166	PIM1	37170203	+	35444	-0.026170953060499	0
chr6	37205013	37206166	PPIL1	36875023	-	330565	-0.0279026124051738	0
chr6	37205013	37206166	SRSF3	36594353	+	611277	0.0005279564345594	0
chr6	37207950	37208450	C6orf89	36871870	+	322337	-0.0120896889101771	0
chr6	37207950	37208450	MTCH1	36986297	-	221649	-0.027557871053178	0
chr6	37207950	37208450	PPIL1	36875023	-	333176	-0.0065036260348362	0
chr6	37207950	37208450	SRSF3	36594353	+	613888	-0.0509972059567572	0
chr6	37210040	37210875	PIM1	37170203	+	40312	0.0330979682504349	0
chr6	37210040	37210875	PPIL1	36875023	-	335433	-0.0372785736182527	0
chr6	37423554	37424203	C6orf89	36871870	+	538015	0.0090592036884966	0
chr6	37423554	37424203	CCDC167	37499921	-	76046	0.002435319730669	0
chr6	37423554	37424203	MTCH1	36986297	-	437327	-0.0384314305508486	0
chr6	37423554	37424203	SRSF3	36594353	+	829566	-0.0114398834358381	0
chr6	37425801	37427847	MTCH1	36986297	-	440273	0.032591668252675	0
chr6	37425801	37427847	PIM1	37170203	+	256679	0.0143496835031767	0
chr6	37425801	37427847	SRSF3	36594353	+	832512	-0.0180855448255575	0
chr6	37711181	37712020	CCDC167	37499921	-	211676	-0.0322070797140056	0
chr6	37711181	37712020	GLO1	38703140	-	991576	-0.0178898809584155	0
chr6	37711181	37712020	MTCH1	36986297	-	725049	-0.0094487987562318	0
chr6	37713597	37714319	C6orf89	36871870	+	828095	0.01992808819329	0
chr6	37713597	37714319	MTCH1	36986297	-	727407	-0.0211698382823636	0
chr6	37713597	37714319	PIM1	37170203	+	543813	-0.0197845449233455	0
chr6	37713597	37714319	PPIL1	36875023	-	838934	-0.0301907339017118	0
chr6	40139397	40139897	OARD1	41097786	-	932967	0.0076423869652304	0
chr6	41320474	41320974	MRPS10	42217864	-	897171	0.0118681696729761	0
chr6	42197508	42198387	MRPS10	42217864	-	19948	-0.130695791613672	1
chr6	42197508	42198387	RPL7L1	42879618	+	681668	0.0167745561667363	0
chr6	42199304	42199804	BYSL	41921188	+	278328	-0.0011658993193119	0
chr6	42199304	42199804	CCND3	42050356	-	257706	-0.0124101500429551	0
chr6	42199304	42199804	KLHDC3	43014103	+	814548	-0.0269892124513552	0
chr6	42199304	42199804	MEA1	43013967	-	814360	-0.0068187980746753	0
chr6	42199304	42199804	MRPL2	43059805	-	859991	-0.0257285308397568	0
chr6	42199304	42199804	MRPS10	42217864	-	18341	-0.122941574211182	1
chr6	42199304	42199804	RPL7L1	42879618	+	680061	-0.0159196318274818	0
chr6	42199304	42199804	TBCC	42746095	-	546592	0.003171968281783	0
chr6	42547273	42548253	MEA1	43013967	-	466151	0.0049781009148155	0
chr6	42547273	42548253	MRPL2	43059805	-	511782	0.0119791439582737	0
chr6	43390680	43391917	DNPH1	43229483	-	161825	-0.0235854009743403	0
chr6	43390680	43391917	HSP90AB1	44246166	+	855659	0.0248288374646783	0
chr6	43390680	43391917	KLHDC3	43014103	+	377196	-0.0027069343151961	0
chr6	43390680	43391917	MEA1	43013967	-	377384	-0.0171958300444418	0
chr6	43390680	43391917	MRPL2	43059805	-	331753	-0.0048591228917469	0
chr6	43390680	43391917	MRPS18A	43687790	-	296514	0.0043611477835592	0
chr6	43390680	43391917	RPL7L1	42879618	+	511683	0.0098514529142312	0
chr6	43390680	43391917	RRP36	43021645	+	369697	-0.0184284253170154	0
chr6	43390680	43391917	XPO5	43576074	-	184777	-0.032003537192256	0
chr6	43714390	43714890	DNPH1	43229483	-	485167	-0.0448518907478696	0
chr6	43714390	43714890	HSP90AB1	44246166	+	532317	-0.0043047660199783	0
chr6	43714390	43714890	KLHDC3	43014103	+	700538	-0.0080064828541056	0
chr6	43714390	43714890	MEA1	43013967	-	700726	-0.0031608617290337	0
chr6	43714390	43714890	MRPL14	44127456	-	412851	0.0087563340743783	0
chr6	43714390	43714890	POLR1C	43509702	+	197617	-0.0240998476490254	0
chr6	43714390	43714890	RPL7L1	42879618	+	835025	-0.0222022185627784	0
chr6	43798695	43799195	MRPL14	44127456	-	328546	-0.0246736751922992	0
chr6	43798695	43799195	MRPS18A	43687790	-	111133	-0.0385907867800798	0
chr6	43798695	43799195	SLC29A1	44219505	+	420559	-0.0186735998484028	0
chr6	43856105	43856863	DNPH1	43229483	-	627011	-0.0211208316774442	0
chr6	43856105	43856863	HSP90AB1	44246166	+	390473	0.0070040620978351	0
chr6	43856105	43856863	KLHDC3	43014103	+	842382	0.0214572271309359	0
chr6	43856105	43856863	MRPL2	43059805	-	796939	-0.0244477910125047	0
chr6	43856105	43856863	RPL7L1	42879618	+	976869	-0.0078806204742229	0
chr6	43916063	43917048	DNPH1	43229483	-	687082	-0.0216347704916054	0
chr6	43916063	43917048	HSP90AB1	44246166	+	330402	0.0373104379035838	0
chr6	43916063	43917048	MEA1	43013967	-	902641	-0.0106620659571637	0
chr6	43926593	43927093	DNPH1	43229483	-	697370	-0.0339168167422228	0
chr6	43926593	43927093	MRPL2	43059805	-	867298	-0.0253282321763997	0
chr6	43946547	43947458	CDC5L	44387525	+	440511	-0.005445177985473	0
chr6	43946547	43947458	DNPH1	43229483	-	717529	-0.0097354402534273	0
chr6	43946547	43947458	HSP90AB1	44246166	+	299955	0.0290908218849317	0
chr6	43946547	43947458	KLHDC3	43014103	+	932900	0.0064697375847762	0
chr6	43946547	43947458	MAD2L1BP	43629540	+	311163	0.009907924843129	0
chr6	43946547	43947458	MEA1	43013967	-	933088	-0.0139115189541296	0
chr6	43946547	43947458	MRPL14	44127456	-	180489	-0.0058972947284886	0
chr6	43946547	43947458	MRPL2	43059805	-	887457	0.0174341310906052	0
chr6	43946547	43947458	MRPS18A	43687790	-	259190	-0.01584608895058	0
chr6	43946547	43947458	SLC29A1	44219505	+	272502	-0.0058231437960157	0
chr6	43946547	43947458	YIPF3	43516989	-	430012	-0.0050702142393498	0
chr6	43951141	43951641	CDC5L	44387525	+	436122	0.0027440979949735	0
chr6	43951141	43951641	DNPH1	43229483	-	721918	-0.0420373398311561	0
chr6	43951141	43951641	HSP90AB1	44246166	+	295566	0.0109736718128299	0
chr6	43951141	43951641	KLHDC3	43014103	+	937289	0.004793301284131	0
chr6	43951141	43951641	MEA1	43013967	-	937477	-0.0348524425579314	0
chr6	43951141	43951641	MRPL14	44127456	-	176100	-0.0084772413020811	0
chr6	43951141	43951641	MRPL2	43059805	-	891846	-0.0266509643185521	0
chr6	43951141	43951641	MRPS18A	43687790	-	263579	-0.0109438890565702	0
chr6	43951141	43951641	RRP36	43021645	+	929790	-0.0366702349079399	0
chr6	43951141	43951641	SLC29A1	44219505	+	268113	-0.004453672289704	0
chr6	43965111	43965611	HSP90AB1	44246166	+	281596	0.0473490448575598	0
chr6	43965111	43965611	MRPS18A	43687790	-	277549	0.0025320800281762	0
chr6	43965111	43965611	YIPF3	43516989	-	448371	0.0249676577550091	0
chr6	43969366	43969866	HSP90AB1	44246166	+	277341	0.0024600330457988	0
chr6	43969366	43969866	MEA1	43013967	-	955702	-0.0003362920469061	0
chr6	43969366	43969866	MRPL14	44127456	-	157875	-0.0006841199340179	0
chr6	43970765	43971691	DNPH1	43229483	-	741755	-0.0145527643981459	0
chr6	43970765	43971691	HSP90AB1	44246166	+	275729	0.008826644004422	0
chr6	43970765	43971691	MEA1	43013967	-	957314	0.0180783843237606	0
chr6	43970765	43971691	MRPL14	44127456	-	156263	-0.0251227786464081	0
chr6	43970765	43971691	MRPS18A	43687790	-	283416	-0.0136424568839308	0
chr6	43970765	43971691	RRP36	43021645	+	949627	-0.0531533671593411	0
chr6	43986456	43986956	HSP90AB1	44246166	+	260251	0.0348781690734219	0
chr6	43986456	43986956	MRPL14	44127456	-	140785	-0.0239062553492061	0
chr6	44079092	44079592	DNPH1	43229483	-	849869	-0.0016755966850195	0
chr6	44079092	44079592	HSP90AB1	44246166	+	167615	-0.0058258404999381	0
chr6	44096652	44097152	HSP90AB1	44246166	+	150055	-0.0060468454514981	0
chr6	44096652	44097152	MRPL14	44127456	-	30589	-0.024616288935765	0
chr6	44096652	44097152	MRPS18A	43687790	-	409090	-0.0052564713777271	0
chr6	44096652	44097152	SLC29A1	44219505	+	122602	0.002940974126756	0
chr6	44096652	44097152	YIPF3	43516989	-	579912	0.008215922653403	0
chr6	44462159	44462879	HSP90AB1	44246166	+	215562	0.0099177835935351	0
chr6	44462159	44462879	MRPS18A	43687790	-	774707	-0.0443555572406273	0
chr6	44471538	44472038	CDC5L	44387525	+	84275	0.0034708473872506	0
chr6	44471538	44472038	HSP90AB1	44246166	+	224831	0.0022551224085827	0
chr6	44475650	44476150	HSP90AB1	44246166	+	228943	0.0170720016159318	0
chr6	44475650	44476150	POLR1C	43509702	+	958877	-0.0336056360901097	0
chr6	47135652	47136152	CD2AP	47477789	+	341886	-0.0215883081939724	0
chr6	47420409	47421163	CD2AP	47477789	+	57002	-0.168674711204589	1
chr6	49645920	49646771	RHAG	49636838	-	9471	-0.326951954116904	1
chr6	52286764	52287606	MCM3	52284880	-	2304	-0.0243367410693005	0
chr6	53358275	53360065	FBXO9	53051991	+	288198	-0.022147190504719	0
chr6	53483380	53484374	ELOVL5	53349178	-	134698	0.0493407076793915	0
chr6	72560697	72561444	EEF1A1	73523796	-	959962	0.071689850993182	0
chr6	72580284	72580784	EEF1A1	73523796	-	940498	0.08178551318892	0
chr6	73585217	73586901	EEF1A1	73523796	-	65027	0.0461900851380364	0
chr6	79467659	79468159	HMGN3	79234737	-	233171	-0.0017983670576174	0
chr6	83974602	83975291	MRAP2	84033756	+	58712	-0.087105789499504	1
chr6	89321054	89322045	LYRM2	89638752	-	316948	-0.0065815234910605	0
chr6	90467989	90468489	LYRM2	89638752	-	829742	0.0354449203485945	0
chr6	90478970	90479670	LYRM2	89638752	-	840823	-0.0132256751505936	0
chr6	100116753	100117253	PNISR	99425330	-	691658	-0.0060550547288986	0
chr6	100257766	100258409	PNISR	99425330	-	832742	-0.0295587291501644	0
chr6	100271431	100272059	PNISR	99425330	-	846400	0.014257914995327	0
chr6	105810184	105811447	ATG5	106325790	-	515005	-0.0181299671571157	0
chr6	108737890	108738390	SNX3	108261259	-	476880	0.0387328188981317	0
chr6	116562532	116563112	RWDD1	116571367	+	8544	-0.0735797183862378	0
chr6	119626846	119628748	MAN1A1	119349760	-	278031	-0.0078405480999024	0
chr6	125306944	125307816	HDDC2	125302077	-	5244	-0.258953581048541	1
chr6	125306944	125307816	RNF217	124962545	+	324017	0.0080448497091485	0
chr6	125306944	125307816	TPD52L1	125119049	+	153652	-0.105229869340197	1
chr6	125769357	125770257	HDDC2	125302077	-	467671	-0.0428488766330736	0
chr6	125769357	125770257	TPD52L1	125119049	+	616079	-0.0115820239417902	0
chr6	125943759	125944259	CENPW	126340174	+	395779	0.0020680911735384	0
chr6	125943759	125944259	HDDC2	125302077	-	641873	0.0443632134968128	0
chr6	126054253	126054753	HDDC2	125302077	-	752367	-0.0121011791242986	0
chr6	126054253	126054753	TPD52L1	125119049	+	900775	-0.0198683622740841	0
